,weight,prod_distance,time_delivery,target
2961,37.0,1459.0,2.0,563547.7481415536
2962,28.0,1284.0,4.0,458563.4587274453
2963,82.0,2416.0,10.0,670304.4733498312
2964,73.0,2680.0,9.0,679512.5308572765
2965,55.0,1284.0,12.0,705119.8812148325
2966,37.0,2700.0,3.0,744580.0108572766
2967,64.0,2416.0,14.0,707263.8691183892
2968,28.0,1237.0,4.0,719784.5012369471
2969,37.0,2680.0,7.0,580256.222352141
2970,10.0,2135.0,11.0,602881.5133498312
2971,10.0,2231.0,4.0,767971.3933498312
2972,64.0,1567.0,1.0,564594.8358336187
2973,1.0,2488.0,11.0,556495.6449294311
2974,28.0,1467.0,12.0,698760.4427244101
2975,1.0,2936.0,10.0,460760.2524644242
2976,37.0,2501.0,9.0,778579.4402069426
2977,64.0,2488.0,8.0,803709.3369504637
2978,10.0,1284.0,6.0,638709.6012148325
2979,19.0,2796.0,4.0,530103.0766874629
2980,1.0,1804.0,7.0,581514.9787274452
2981,73.0,1734.0,11.0,761032.8118735134
2982,28.0,2163.0,14.0,498052.9323281041
2983,82.0,2476.0,2.0,745049.1281415536
2984,55.0,1783.0,9.0,756458.6039110986
2985,55.0,2680.0,9.0,634552.7204500827
2986,10.0,1161.0,13.0,448360.9140008646
2987,10.0,2471.0,2.0,717188.0537311212
2988,37.0,2476.0,9.0,803542.4412148325
2989,37.0,2074.0,2.0,643744.7027244101
2990,28.0,2471.0,1.0,564864.9979983787
2991,46.0,1284.0,1.0,760971.7153672726
2992,10.0,2028.0,7.0,539412.5047340296
2993,19.0,2118.0,12.0,695900.8412369471
2994,73.0,1459.0,11.0,729274.3802069426
2995,64.0,2488.0,10.0,538185.1314326305
2996,1.0,2231.0,13.0,679544.3399192637
2997,10.0,2488.0,4.0,675780.6369504638
2998,46.0,2163.0,7.0,448792.9140008646
2999,28.0,2416.0,12.0,754921.4102069426
3000,28.0,1772.0,13.0,697573.5723281042
3001,82.0,1772.0,5.0,737066.2304500827
3002,64.0,1467.0,8.0,599047.2118136714
3003,37.0,1804.0,6.0,596650.1349294311
3004,64.0,2680.0,5.0,769954.1749412772
3005,19.0,1797.0,1.0,772543.712182472
3006,28.0,2476.0,11.0,603860.9653672726
3007,64.0,1284.0,5.0,678819.5308572765
3008,73.0,1161.0,5.0,634624.7204500827
3009,73.0,2163.0,1.0,701853.7823521411
3010,73.0,2416.0,14.0,703617.6924644242
3011,64.0,1284.0,11.0,665522.7825970788
3012,64.0,1459.0,9.0,691353.4440008645
3013,64.0,2105.0,13.0,693566.5124994892
3014,73.0,2476.0,10.0,634635.6249294311
3015,37.0,2936.0,6.0,495158.26535776514
3016,37.0,1346.0,8.0,660346.0549412773
3017,82.0,2476.0,10.0,602127.7879983787
3018,73.0,2074.0,11.0,714057.7708572765
3019,55.0,1928.0,11.0,729067.3802069426
3020,64.0,2118.0,8.0,451087.5079669729
3021,82.0,2028.0,8.0,613361.5447340297
3022,19.0,1284.0,5.0,619037.1599192637
3023,37.0,1346.0,9.0,760280.1612148324
3024,10.0,2074.0,11.0,690921.4440008645
3025,82.0,1161.0,1.0,449575.5079669729
3026,73.0,2936.0,8.0,772606.712182472
3027,37.0,1161.0,7.0,702285.7823521411
3028,73.0,1284.0,3.0,779143.9139110985
3029,46.0,2501.0,10.0,755965.807679752
3030,55.0,2416.0,12.0,736176.1314326305
3031,46.0,2135.0,11.0,556626.7439110986
3032,64.0,1237.0,12.0,603466.3569504637
3033,1.0,2631.0,11.0,706091.407679752
3034,1.0,2043.0,5.0,780033.1314326304
3035,55.0,1459.0,14.0,728441.5199192637
3036,46.0,1459.0,4.0,575634.2012369471
3037,82.0,2796.0,1.0,519704.07695046376
3038,10.0,2631.0,12.0,673674.2412148325
3039,28.0,2028.0,7.0,514492.4339110986
3040,10.0,1928.0,12.0,716563.1324994892
3041,64.0,1237.0,7.0,577352.9627244101
3042,37.0,2105.0,10.0,449182.7625970788
3043,64.0,2074.0,5.0,728895.4366874628
3044,64.0,2913.0,8.0,600819.9612148325
3045,19.0,2163.0,5.0,525387.5533498311
3046,37.0,1783.0,1.0,610863.2523281042
3047,28.0,2700.0,2.0,714215.1225970787
3048,28.0,2913.0,14.0,735290.8579669729
3049,46.0,2796.0,6.0,723518.1858336186
3050,28.0,2680.0,1.0,737004.8253577651
3051,64.0,2936.0,13.0,615843.9324644243
3052,46.0,2796.0,1.0,560948.65180528
3053,55.0,1467.0,2.0,509230.7491183892
3054,82.0,1346.0,7.0,666789.8924994892
3055,46.0,1467.0,2.0,676404.3923521412
3056,46.0,2135.0,4.0,672746.5727244101
3057,19.0,1731.0,2.0,493954.7924994892
3058,73.0,2105.0,14.0,743769.0118136714
3059,73.0,2476.0,1.0,766817.5279983788
3060,1.0,2416.0,12.0,509095.7491183892
3061,1.0,1731.0,12.0,459940.4587274453
3062,37.0,2471.0,6.0,638592.6012148325
3063,64.0,1772.0,13.0,638634.31180528
3064,64.0,2631.0,12.0,519911.66536727257
3065,82.0,2098.0,14.0,549571.2691183892
3066,73.0,2700.0,6.0,503257.1724644242
3067,64.0,1161.0,12.0,735899.9169504638
3068,82.0,1797.0,13.0,674304.1318735133
3069,19.0,2135.0,7.0,673487.552182472
3070,55.0,2501.0,14.0,458854.0523521411
3071,82.0,1772.0,12.0,664927.9318136714
3072,19.0,2796.0,10.0,675060.6369504638
3073,82.0,1161.0,6.0,603250.3569504637
3074,19.0,2680.0,6.0,693971.2918136714
3075,46.0,1734.0,1.0,570301.2840008646
3076,55.0,2416.0,6.0,556833.7439110986
3077,64.0,2118.0,13.0,501502.4423521411
3078,46.0,1459.0,10.0,518933.8918735134
3079,82.0,2135.0,5.0,761239.8118735134
3080,19.0,2043.0,5.0,755018.6039110986
3081,64.0,2098.0,8.0,694025.5124994892
3082,37.0,2680.0,13.0,601050.4781415536
3083,37.0,1734.0,6.0,611876.5447340297
3084,19.0,1734.0,4.0,673764.3166874629
3085,1.0,1284.0,11.0,736370.8579669729
3086,55.0,2913.0,5.0,676483.7724644243
3087,46.0,2135.0,2.0,572137.957966973
3088,64.0,2680.0,14.0,703377.3766874628
3089,1.0,2501.0,11.0,714063.2340008646
3090,1.0,1346.0,6.0,571282.957966973
3091,28.0,1161.0,4.0,637023.5779983787
3092,10.0,2700.0,3.0,608004.1966874629
3093,73.0,2074.0,6.0,450712.4537311212
3094,19.0,1731.0,5.0,669872.4733498312
3095,73.0,2913.0,10.0,694142.5124994892
3096,46.0,1928.0,12.0,535286.3537311212
3097,73.0,1567.0,8.0,738381.8253577651
3098,46.0,1284.0,11.0,477976.2881415536
3099,19.0,2631.0,9.0,503689.1724644242
3100,55.0,2074.0,5.0,719612.6518136715
3101,1.0,1804.0,12.0,495518.26535776514
3102,82.0,2231.0,13.0,485658.01668746286
3103,10.0,2680.0,9.0,746020.0108572766
3104,82.0,2416.0,1.0,730200.2939110985
3105,46.0,1731.0,2.0,502699.4423521411
3106,55.0,1335.0,9.0,677455.207679752
3107,55.0,2488.0,5.0,608529.2537311212
3108,55.0,1734.0,2.0,745012.0108572766
3109,1.0,2501.0,7.0,730920.2939110985
3110,82.0,1467.0,3.0,751002.4966874628
3111,10.0,2488.0,2.0,702506.342182472
3112,10.0,2118.0,6.0,747439.1449412772
3113,10.0,2135.0,6.0,678400.207679752
3114,64.0,2796.0,6.0,545160.0924644242
3115,82.0,2105.0,12.0,669871.3202069426
3116,46.0,2471.0,9.0,735195.2518735133
3117,64.0,2700.0,1.0,738506.2304500827
3118,10.0,2488.0,3.0,499477.22272441006
3119,82.0,1804.0,14.0,739726.1612369472
3120,10.0,2105.0,7.0,524155.2079983787
3121,28.0,1459.0,7.0,803182.4412148325
3122,82.0,1772.0,13.0,692500.0849412772
3123,10.0,2680.0,14.0,638996.2724994892
3124,28.0,2680.0,14.0,600036.0508572765
3125,37.0,2118.0,2.0,563259.2169504637
3126,19.0,2135.0,8.0,634864.2902069426
3127,64.0,2098.0,6.0,668621.2458336187
3128,82.0,1804.0,7.0,713193.7708572765
3129,28.0,2913.0,11.0,557841.7439110986
3130,73.0,2501.0,10.0,578055.1314326305
3131,64.0,2416.0,3.0,706573.0604500828
3132,37.0,2163.0,4.0,618821.1599192637
3133,19.0,1237.0,5.0,617957.1599192637
3134,28.0,1928.0,2.0,584342.0699192637
3135,82.0,1783.0,14.0,659950.0549412773
3136,64.0,1928.0,12.0,755482.5849294312
3137,82.0,2913.0,8.0,764281.8581415537
3138,46.0,1772.0,12.0,547575.9649412772
3139,73.0,2913.0,11.0,734586.0240008646
3140,82.0,1783.0,7.0,719855.6518136715
3141,73.0,1467.0,14.0,706559.407679752
3142,28.0,1284.0,10.0,569265.1366874628
3143,55.0,1734.0,7.0,703766.342182472
3144,73.0,2796.0,1.0,676044.3923521412
3145,82.0,1734.0,14.0,524267.3658336187
3146,82.0,2913.0,5.0,692294.4525970788
3147,37.0,1284.0,6.0,792814.5704500827
3148,46.0,2700.0,10.0,612821.5447340297
3149,73.0,2796.0,13.0,501761.2987274453
3150,1.0,1928.0,7.0,746494.1449412772
3151,73.0,2936.0,3.0,460048.4587274453
3152,82.0,2118.0,9.0,679679.3399192637
3153,46.0,1161.0,5.0,799141.4702069425
3154,82.0,2936.0,6.0,599902.2118136714
3155,82.0,1467.0,14.0,767289.4004500827
3156,10.0,2680.0,6.0,634981.2902069426
3157,82.0,2631.0,2.0,607881.2537311212
3158,10.0,1459.0,4.0,766243.3933498312
3159,64.0,2074.0,14.0,523619.3658336187
3160,82.0,2476.0,13.0,742020.1447340297
3161,1.0,2163.0,8.0,702358.3387274452
3162,10.0,2488.0,8.0,705335.8812148325
3163,19.0,2028.0,3.0,678959.3399192637
3164,37.0,2936.0,5.0,793633.5704500827
3165,1.0,2471.0,12.0,504742.1724644242
3166,10.0,1772.0,10.0,735998.9169504638
3167,73.0,2074.0,5.0,822538.7308572765
3168,64.0,2098.0,13.0,759524.1612148324
3169,37.0,1567.0,7.0,778990.9139110985
3170,37.0,1237.0,3.0,593745.5504500828
3171,1.0,2471.0,9.0,518591.3218052801
3172,19.0,2936.0,14.0,602600.9653672726
3173,37.0,2680.0,5.0,606156.4425970789
3174,64.0,1772.0,14.0,605337.4425970789
3175,46.0,2163.0,2.0,715829.707966973
3176,46.0,2471.0,3.0,738158.5037311212
3177,10.0,1772.0,9.0,500367.98473402974
3178,64.0,2680.0,6.0,728225.5199192637
3179,73.0,1567.0,6.0,579635.222352141
3180,55.0,2700.0,1.0,566281.0333498312
3181,55.0,2118.0,1.0,574276.905357765
3182,1.0,2118.0,9.0,642823.6923281042
3183,37.0,1783.0,6.0,634216.2902069426
3184,10.0,1335.0,9.0,779074.4402069426
3185,37.0,2913.0,9.0,744264.0118136714
3186,46.0,2471.0,8.0,790237.2049412772
3187,19.0,1734.0,12.0,762231.7153672726
3188,55.0,1734.0,8.0,557346.7439110986
3189,55.0,1161.0,9.0,635837.3639110986
3190,82.0,1459.0,13.0,739429.1612369472
3191,46.0,1237.0,13.0,758660.1612148324
3192,10.0,2118.0,4.0,574374.2012369471
3193,55.0,1237.0,12.0,735762.2518735133
3194,82.0,1783.0,13.0,799705.2239110986
3195,64.0,1797.0,2.0,603745.5133498312
3196,55.0,2074.0,3.0,578811.1314326305
3197,28.0,2488.0,14.0,734369.5212148326
3198,82.0,2074.0,6.0,745345.562352141
3199,46.0,1161.0,8.0,478651.2881415536
3200,73.0,2700.0,13.0,603367.3569504637
3201,28.0,2936.0,3.0,796902.5649294312
3202,73.0,2043.0,4.0,707586.4153672726
3203,1.0,2074.0,6.0,746065.0108572766
3204,37.0,2028.0,5.0,779119.4402069426
3205,64.0,1772.0,7.0,586950.7891183892
3206,19.0,1335.0,14.0,447712.9140008646
3207,28.0,2135.0,5.0,535734.4124994893
3208,55.0,1459.0,5.0,521430.4918136714
3209,10.0,2476.0,10.0,744986.1281415536
3210,10.0,1237.0,11.0,462445.7999192636
3211,37.0,2680.0,6.0,513272.1549294312
3212,37.0,1467.0,5.0,816746.7404500827
3213,10.0,2631.0,11.0,735336.5653672726
3214,73.0,1783.0,2.0,766436.1258336187
3215,10.0,1335.0,12.0,454698.4923281041
3216,28.0,2043.0,4.0,642850.6923281042
3217,19.0,2913.0,4.0,600231.4781415536
3218,73.0,1783.0,11.0,803908.0153672725
3219,55.0,2488.0,2.0,503516.2987274453
3220,82.0,1567.0,7.0,495559.9037311211
3221,37.0,2700.0,1.0,750306.9091183891
3222,19.0,2631.0,10.0,560518.3212148325
3223,73.0,1804.0,1.0,737267.5037311212
3224,73.0,2471.0,4.0,617166.9324644243
3225,55.0,2700.0,8.0,634863.2081415536
3226,28.0,1928.0,10.0,461012.2524644242
3227,10.0,2074.0,13.0,668162.2458336187
3228,19.0,2043.0,3.0,668020.3653577651
3229,1.0,1783.0,12.0,774274.2508572766
3230,64.0,2700.0,14.0,453753.4923281041
3231,55.0,2416.0,4.0,479164.2881415536
3232,28.0,1161.0,14.0,447901.9140008646
3233,1.0,2796.0,2.0,486945.01668746286
3234,64.0,2476.0,11.0,597562.2602069426
3235,73.0,1459.0,1.0,675987.1318735133
3236,19.0,2796.0,9.0,601196.3058336186
3237,28.0,2231.0,12.0,745188.6558336186
3238,82.0,1467.0,9.0,671369.5727244101
3239,82.0,2700.0,3.0,565026.8358336187
3240,1.0,1237.0,3.0,452440.4537311212
3241,28.0,2501.0,6.0,634707.6249294311
3242,64.0,1731.0,2.0,673712.552182472
3243,28.0,2936.0,12.0,682232.3491183892
3244,10.0,1335.0,3.0,774427.2508572766
3245,10.0,1797.0,6.0,600334.2118136714
3246,28.0,2796.0,6.0,759983.1612148324
3247,55.0,1734.0,5.0,454168.2212369471
3248,73.0,2476.0,5.0,572420.0324994893
3249,55.0,1804.0,10.0,797847.5649294312
3250,1.0,1928.0,10.0,506131.8899192636
3251,55.0,2416.0,8.0,536150.3537311212
3252,28.0,1567.0,14.0,744049.562352141
3253,37.0,2098.0,9.0,537114.1314326305
3254,10.0,2501.0,13.0,667442.9381415535
3255,37.0,2105.0,3.0,550013.3804500827
3256,19.0,2913.0,7.0,746040.0187274452
3257,10.0,2913.0,6.0,690597.4440008645
3258,73.0,1459.0,8.0,739645.1612369472
3259,37.0,2098.0,8.0,610809.8327244101
3260,46.0,1797.0,2.0,705925.0604500828
3261,73.0,2680.0,10.0,671381.8904500827
3262,82.0,2796.0,2.0,772246.712182472
3263,1.0,1567.0,13.0,533003.407679752
3264,64.0,2488.0,3.0,766486.3933498312
3265,46.0,2476.0,7.0,537501.3723281042
3266,37.0,1161.0,12.0,564504.9979983787
3267,64.0,1783.0,1.0,702610.3387274452
3268,19.0,2416.0,5.0,450196.5079669729
3269,46.0,2501.0,9.0,739861.1612369472
3270,73.0,1797.0,13.0,749874.9091183891
3271,37.0,2796.0,7.0,724263.4333498311
3272,28.0,1731.0,13.0,452395.4537311212
3273,10.0,1335.0,2.0,493414.43259707873
3274,28.0,1804.0,7.0,563829.9979983787
3275,37.0,2105.0,4.0,699634.1047340297
3276,1.0,2135.0,10.0,783865.9618052801
3277,73.0,2913.0,14.0,713706.7708572765
3278,82.0,2098.0,8.0,486723.602182472
3279,19.0,1237.0,11.0,503878.1724644242
3280,28.0,2680.0,4.0,569410.2840008646
3281,46.0,2043.0,2.0,696564.7158336187
3282,55.0,2501.0,3.0,703449.3766874628
3283,1.0,2631.0,5.0,735647.9169504638
3284,55.0,2074.0,10.0,719382.0123281042
3285,37.0,2118.0,7.0,738023.5037311212
3286,28.0,2488.0,8.0,606459.6524994893
3287,10.0,2416.0,14.0,533858.407679752
3288,28.0,2471.0,7.0,500655.98473402974
3289,19.0,1284.0,1.0,747112.5324644243
3290,73.0,2098.0,13.0,451576.4537311212
3291,46.0,2471.0,7.0,563874.8358336187
3292,46.0,1804.0,11.0,531823.4940008646
3293,10.0,2913.0,13.0,585510.7891183892
3294,37.0,2700.0,14.0,668837.2458336187
3295,37.0,2135.0,8.0,505296.9349412772
3296,37.0,1804.0,12.0,561803.65180528
3297,55.0,2680.0,12.0,602170.3569504637
3298,46.0,2028.0,3.0,641626.5212369472
3299,73.0,1797.0,6.0,760953.1314326304
3300,28.0,1237.0,1.0,650816.2499192636
3301,55.0,1731.0,10.0,774967.2508572766
3302,19.0,2936.0,11.0,459815.2524644242
3303,46.0,2043.0,3.0,736235.8579669729
3304,46.0,2471.0,14.0,766751.1258336187
3305,73.0,2936.0,9.0,532535.407679752
3306,55.0,2098.0,4.0,641842.5212369472
3307,1.0,1731.0,14.0,609792.2523281042
3308,37.0,2796.0,6.0,842692.9708572765
3309,10.0,1731.0,4.0,635161.2902069426
3310,28.0,1459.0,9.0,612668.5447340297
3311,55.0,2700.0,6.0,608562.8612369471
3312,28.0,1567.0,1.0,607016.1079669729
3313,37.0,1772.0,13.0,740056.4523281042
3314,1.0,1161.0,11.0,650208.1314326305
3315,64.0,2163.0,11.0,519785.07695046376
3316,19.0,1237.0,4.0,653609.8291183892
3317,28.0,1467.0,1.0,644558.0647340297
3318,73.0,2231.0,3.0,563465.8153672726
3319,55.0,2936.0,13.0,804564.3369504637
3320,82.0,2231.0,9.0,635439.8640008646
3321,1.0,2028.0,9.0,642729.2566874628
3322,64.0,2098.0,3.0,571491.7725970788
3323,46.0,1237.0,4.0,499540.22272441006
3324,28.0,1459.0,10.0,720424.1149412772
3325,82.0,1804.0,13.0,574303.905357765
3326,19.0,1237.0,12.0,736487.8579669729
3327,37.0,1567.0,8.0,772335.5566874628
3328,37.0,2163.0,1.0,578226.1314326305
3329,64.0,2700.0,13.0,702034.3387274452
3330,46.0,1459.0,13.0,677923.7724644243
3331,1.0,1783.0,1.0,835170.9104500827
3332,10.0,2796.0,14.0,576256.8123281042
3333,28.0,1161.0,8.0,692797.0849412772
3334,37.0,1284.0,7.0,454060.2212369471
3335,55.0,2501.0,11.0,784094.1969504637
3336,19.0,2680.0,13.0,696771.7158336187
3337,55.0,1237.0,11.0,564072.9979983787
3338,28.0,2631.0,10.0,611034.8327244101
3339,55.0,1346.0,13.0,766535.1258336187
3340,82.0,2936.0,5.0,538374.1314326305
3341,10.0,1459.0,9.0,537008.5412369472
3342,55.0,2231.0,8.0,777955.9139110985
3343,73.0,2043.0,7.0,536414.0853577651
3344,82.0,2700.0,4.0,694592.2918136714
3345,64.0,2936.0,3.0,755293.5849294312
3346,73.0,1772.0,3.0,513461.1549294312
3347,46.0,1734.0,13.0,669584.4733498312
3348,46.0,2631.0,1.0,727916.1321824719
3349,19.0,2074.0,11.0,514429.4339110986
3350,19.0,2476.0,8.0,672314.5727244101
3351,64.0,1284.0,4.0,573509.8037311212
3352,1.0,2700.0,5.0,746287.1449412772
3353,46.0,2231.0,12.0,557408.8108572764
3354,28.0,1346.0,11.0,639057.7037311213
3355,46.0,2135.0,6.0,793678.5704500827
3356,73.0,2488.0,6.0,651072.1314326305
3357,82.0,2043.0,9.0,730432.3891183891
3358,10.0,2488.0,12.0,565269.9979983787
3359,28.0,2105.0,5.0,707056.8691183892
3360,73.0,2163.0,11.0,670393.6739110985
3361,28.0,2936.0,6.0,763497.3718136714
3362,28.0,2488.0,10.0,675417.2653672725
3363,19.0,2074.0,2.0,705960.9718052801
3364,1.0,1928.0,5.0,602081.9818052801
3365,46.0,1797.0,9.0,494483.26535776514
3366,46.0,1804.0,10.0,562100.65180528
3367,10.0,1161.0,3.0,565984.0333498312
3368,19.0,1772.0,8.0,503014.1724644242
3369,55.0,1237.0,8.0,675189.3923521412
3370,1.0,2043.0,10.0,715295.1225970787
3371,55.0,2936.0,9.0,579392.222352141
3372,28.0,1797.0,8.0,530664.3921824719
3373,1.0,1804.0,5.0,697707.4427244101
3374,37.0,2488.0,3.0,752154.4966874628
3375,73.0,1731.0,13.0,704660.8812148325
3376,10.0,2231.0,5.0,617525.1599192637
3377,55.0,2135.0,6.0,696719.8412369471
3378,37.0,1346.0,14.0,779601.1314326304
3379,55.0,2796.0,2.0,537969.1314326305
3380,10.0,2913.0,1.0,536231.3537311212
3381,82.0,1734.0,3.0,519992.66536727257
3382,37.0,1772.0,3.0,542818.832352141
3383,82.0,2043.0,11.0,614587.8187274452
3384,1.0,1346.0,8.0,697032.4427244101
3385,64.0,2105.0,11.0,733089.6076797519
3386,82.0,2796.0,6.0,742695.1447340297
3387,10.0,1928.0,8.0,492919.43259707873
3388,10.0,1928.0,14.0,477429.1318136714
3389,1.0,2118.0,4.0,639066.31180528
3390,55.0,2118.0,14.0,609567.2523281042
3391,46.0,1237.0,14.0,751857.4966874628
3392,37.0,1335.0,14.0,570402.182182472
3393,28.0,1783.0,8.0,713958.7708572765
3394,19.0,1772.0,14.0,712518.7708572765
3395,55.0,1237.0,3.0,738131.5037311212
3396,46.0,2936.0,9.0,638158.9933498312
3397,73.0,1731.0,7.0,524672.3658336187
3398,55.0,1783.0,14.0,580715.222352141
3399,1.0,1797.0,4.0,747193.5324644243
3400,82.0,1467.0,5.0,823330.7308572765
3401,10.0,2135.0,12.0,518771.3218052801
3402,55.0,2118.0,13.0,615622.8187274452
3403,28.0,1467.0,2.0,765671.1258336187
3404,55.0,1772.0,13.0,747881.6099192636
3405,1.0,1237.0,11.0,573223.905357765
3406,28.0,2043.0,12.0,776097.007679752
3407,28.0,1797.0,12.0,767566.3933498312
3408,46.0,2476.0,12.0,533979.4124994893
3409,28.0,1731.0,9.0,706257.9718052801
3410,37.0,1734.0,3.0,637269.6012148325
3411,19.0,2501.0,11.0,698580.1579983787
3412,19.0,1731.0,1.0,596698.2602069426
3413,64.0,1928.0,11.0,726998.6124644242
3414,73.0,1928.0,2.0,533263.1025970788
3415,19.0,1459.0,7.0,753754.5849294312
3416,19.0,1567.0,4.0,599610.4781415536
3417,19.0,1783.0,12.0,760764.1314326304
3418,28.0,1772.0,4.0,764316.3718136714
3419,64.0,1783.0,12.0,799732.2239110986
3420,1.0,2488.0,3.0,844177.9708572765
3421,46.0,2913.0,11.0,824050.7308572765
3422,1.0,1804.0,4.0,569734.2840008646
3423,64.0,2135.0,7.0,535014.4124994893
3424,55.0,2416.0,11.0,682869.1314326305
3425,73.0,2501.0,1.0,769630.1749412772
3426,1.0,2118.0,3.0,723471.4333498311
3427,10.0,1346.0,10.0,574087.905357765
3428,46.0,2416.0,5.0,615839.6123521412
3429,10.0,2231.0,12.0,505636.8899192636
3430,82.0,2488.0,7.0,734414.5212148326
3431,1.0,1161.0,12.0,751398.4966874628
3432,55.0,2680.0,8.0,698770.1047340297
3433,73.0,2631.0,6.0,727815.4366874628
3434,82.0,1237.0,13.0,533704.8079669729
3435,55.0,2796.0,4.0,513922.20020694257
3436,82.0,2028.0,6.0,698786.9533498312
3437,37.0,2416.0,10.0,661021.0549412773
3438,10.0,1731.0,9.0,570345.1366874628
3439,19.0,2105.0,7.0,560617.3212148325
3440,55.0,1284.0,10.0,722126.3981415535
3441,46.0,2105.0,8.0,641169.2908572765
3442,73.0,2680.0,6.0,599614.2118136714
3443,10.0,1783.0,3.0,603655.3569504637
3444,1.0,1161.0,2.0,676413.4987274453
3445,1.0,1346.0,5.0,705903.4153672726
3446,82.0,1335.0,14.0,674655.64180528
3447,46.0,2471.0,5.0,639930.31180528
3448,10.0,1467.0,1.0,664845.6540008646
3449,46.0,2700.0,13.0,738389.2304500827
3450,28.0,1783.0,1.0,637737.6012148325
3451,37.0,1731.0,12.0,618470.1599192637
3452,55.0,1797.0,14.0,737904.1314326305
3453,10.0,2476.0,12.0,602648.9818052801
3454,55.0,2231.0,7.0,538329.1314326305
3455,37.0,2163.0,14.0,705501.9718052801
3456,46.0,1161.0,9.0,525522.5533498311
3457,82.0,1928.0,1.0,479808.8958336187
3458,1.0,2416.0,4.0,642002.7621824719
3459,73.0,1237.0,14.0,668418.3679983787
3460,19.0,2105.0,2.0,518633.07695046376
3461,28.0,1567.0,10.0,637662.1125970788
3462,1.0,2476.0,8.0,770521.1749412772
3463,19.0,1237.0,6.0,502796.2987274453
3464,28.0,1804.0,13.0,690768.4440008645
3465,82.0,2913.0,1.0,777340.0749294312
3466,1.0,1928.0,9.0,571849.957966973
3467,37.0,2163.0,3.0,724466.9479983787
3468,10.0,1237.0,8.0,495025.7924994892
3469,46.0,2680.0,7.0,513052.4339110986
3470,82.0,2936.0,10.0,477861.1318136714
3471,82.0,1804.0,12.0,690408.4440008645
3472,64.0,2680.0,13.0,641574.2908572765
3473,28.0,2416.0,2.0,666250.9318136714
3474,82.0,2680.0,11.0,667527.1149294311
3475,10.0,2105.0,10.0,643843.7027244101
3476,55.0,2118.0,9.0,671552.8904500827
3477,10.0,1797.0,9.0,481519.4179983788
3478,37.0,2796.0,13.0,691420.0849412772
3479,82.0,2631.0,9.0,561894.8518136714
3480,64.0,1772.0,12.0,534654.4124994893
3481,64.0,2913.0,5.0,706837.6918735134
3482,64.0,2098.0,4.0,671634.1323281042
3483,46.0,2028.0,5.0,566200.0333498312
3484,46.0,1772.0,11.0,563439.7481415536
3485,10.0,2796.0,11.0,456850.4647340298
3486,10.0,2913.0,9.0,503482.1724644242
3487,64.0,1459.0,8.0,694982.6681415535
3488,28.0,2936.0,10.0,611633.5447340297
3489,19.0,2476.0,11.0,497032.8812369472
3490,19.0,1928.0,4.0,674432.552182472
3491,28.0,1928.0,14.0,537773.5412369472
3492,55.0,2231.0,2.0,607376.972182472
3493,10.0,1772.0,2.0,481686.0733498312
3494,28.0,2074.0,3.0,672854.5727244101
3495,37.0,2913.0,8.0,574581.2012369471
3496,82.0,1804.0,8.0,722654.1858336186
3497,10.0,2700.0,5.0,556912.2302069425
3498,64.0,2476.0,13.0,560266.3212148325
3499,28.0,2488.0,9.0,513484.4339110986
3500,1.0,2631.0,7.0,775908.007679752
3501,55.0,2043.0,7.0,705059.4299192637
3502,19.0,1567.0,14.0,692716.0849412772
3503,1.0,1731.0,2.0,778066.4402069426
3504,55.0,1335.0,10.0,515851.6812148326
3505,46.0,1783.0,1.0,674727.64180528
3506,46.0,2098.0,11.0,494983.9037311211
3507,82.0,1797.0,5.0,577656.0247340297
3508,55.0,2680.0,1.0,724848.4333498311
3509,1.0,2118.0,2.0,816341.7404500827
3510,19.0,2700.0,10.0,650681.2499192636
3511,19.0,1772.0,3.0,666682.9318136714
3512,55.0,2098.0,9.0,675396.3923521412
3513,64.0,2936.0,5.0,560480.65180528
3514,82.0,1783.0,3.0,565152.9979983787
3515,10.0,1284.0,4.0,767141.5279983788
3516,10.0,2700.0,14.0,729251.0949294312
3517,55.0,2098.0,7.0,669466.3202069426
3518,1.0,1797.0,5.0,634140.6249294311
3519,46.0,2913.0,14.0,532282.4940008646
3520,55.0,2231.0,9.0,490696.2076797519
3521,1.0,2416.0,10.0,533911.8079669729
3522,10.0,1346.0,6.0,746092.0108572766
3523,46.0,1346.0,9.0,638859.31180528
3524,10.0,1772.0,13.0,451940.44535776513
3525,28.0,1237.0,11.0,670419.1323281042
3526,28.0,2098.0,5.0,822763.7308572765
3527,82.0,1467.0,12.0,692365.0849412772
3528,82.0,2631.0,4.0,572569.957966973
3529,1.0,1928.0,14.0,755317.4102069426
3530,19.0,1772.0,9.0,722406.6247340296
3531,28.0,1335.0,12.0,762184.8118735134
3532,10.0,2231.0,11.0,562287.7481415536
3533,73.0,1734.0,1.0,784958.1969504637
3534,28.0,2700.0,7.0,668391.1149294311
3535,1.0,1284.0,4.0,665133.6540008646
3536,55.0,1467.0,10.0,702420.7823521411
3537,64.0,2471.0,10.0,562065.8518136714
3538,19.0,2028.0,14.0,562385.8153672726
3539,82.0,2631.0,1.0,563482.4518735134
3540,55.0,1346.0,2.0,679364.3399192637
3541,73.0,1284.0,12.0,729634.3802069426
3542,28.0,1346.0,13.0,607599.1966874629
3543,10.0,1797.0,1.0,728585.5199192637
3544,37.0,2936.0,9.0,616027.8187274452
